UF;MUNICIPIO;TOTAL;MUNICIPIO_clean;id_municipio;longitude;latitude
SE;MONTE ALEGRE DE SERGIPE            ;3;MONTE ALEGRE DE SERGIPE;4695.0;-37.561605;-10.025574
SE;NEÓPOLIS                           ;3;NEÓPOLIS;4697.0;-36.584952;-10.321503
SE;NOSSA SENHORA APARECIDA            ;2;NOSSA SENHORA APARECIDA;4698.0;-37.451699;-10.394387
SE;NOSSA SENHORA DA GLÓRIA            ;19;NOSSA SENHORA DA GLÓRIA;4699.0;-37.421125;-10.215809
SE;NOSSA SENHORA DAS DORES            ;5;NOSSA SENHORA DAS DORES;4700.0;-37.196285;-10.48536
SE;NOSSA SENHORA DE LOURDES           ;4;NOSSA SENHORA DE LOURDES;4701.0;-37.061528;-10.077168
SE;NOSSA SENHORA DO SOCORRO           ;41;NOSSA SENHORA DO SOCORRO;4702.0;-37.123113;-10.846822
SE;PACATUBA                           ;5;PACATUBA;4703.0;-36.653078;-10.453811
SE;PEDRINHAS                          ;1;PEDRINHAS;4705.0;-37.67749;-11.190174
SE;PORTO DA FOLHA                     ;4;PORTO DA FOLHA;4710.0;-37.284233;-9.916264
SE;POÇO REDONDO                       ;2;POÇO REDONDO;4708.0;-37.683263;-9.806155
SE;POÇO VERDE                         ;1;POÇO VERDE;4709.0;-38.181294;-10.715129
SE;PROPRIÁ                            ;6;PROPRIÁ;4711.0;-36.844153;-10.213773
SE;RIACHUELO                          ;1;RIACHUELO;4713.0;-37.196551;-10.735008
SE;RIACHÃO DO DANTAS                  ;4;RIACHÃO DO DANTAS;4712.0;-37.730985;-11.072904
SE;RIBEIRÓPOLIS                       ;2;RIBEIRÓPOLIS;4714.0;-37.438035;-10.535669
SE;ROSÁRIO DO CATETE                  ;1;ROSÁRIO DO CATETE;4715.0;-37.03569;-10.690432
SE;SALGADO                            ;1;SALGADO;4716.0;-37.480385;-11.028833
SE;SANTO AMARO DAS BROTAS             ;1;SANTO AMARO DAS BROTAS;4720.0;-37.05643;-10.789225
SE;SIMÃO DIAS                         ;13;SIMÃO DIAS;4726.0;-37.809746;-10.738652
SE;SIRIRI                             ;5;SIRIRI;4727.0;-37.113068;-10.596488
SE;SÃO CRISTÓVÃO                      ;27;SÃO CRISTÓVÃO;4721.0;-37.20436;-11.008443
SE;SÃO DOMINGOS                       ;1;SÃO DOMINGOS;4722.0;-37.568515;-10.791613
SE;SÃO FRANCISCO                      ;1;SÃO FRANCISCO;4723.0;-36.886907;-10.344151
SE;TOBIAS BARRETO                     ;8;TOBIAS BARRETO;4729.0;-37.999451;-11.179799
SE;TOMAR DO GERU                      ;1;TOMAR DO GERU;4730.0;-37.843338;-11.369391
SE;UMBAÚBA                            ;6;UMBAÚBA;4731.0;-37.662347;-11.380921
SP;ADAMANTINA                         ;68;ADAMANTINA;4732.0;-51.073695;-21.682012
SP;ADOLFO                             ;6;ADOLFO;4733.0;-49.645128;-21.232494
SP;AGUAÍ                              ;44;AGUAÍ;4734.0;-46.973502;-22.057207
SP;AGUDOS                             ;64;AGUDOS;4739.0;-48.98632;-22.469433
SP;ALAMBARI                           ;5;ALAMBARI;4740.0;-47.897971;-23.550338
SP;ALFREDO MARCONDES                  ;8;ALFREDO MARCONDES;4741.0;-51.413956;-21.9527
SP;ALTAIR                             ;11;ALTAIR;4742.0;-49.057073;-20.524207
SP;ALTINÓPOLIS                        ;14;ALTINÓPOLIS;4743.0;-47.3712;-21.021364
SP;ALTO ALEGRE                        ;11;ALTO ALEGRE;4744.0;-50.16798;-21.581103
SP;ALUMÍNIO                           ;9;ALUMÍNIO;4745.0;-47.254571;-23.530553
SP;ALVINLÂNDIA                        ;6;ALVINLÂNDIA;4749.0;-49.762323;-22.443481
SP;AMERICANA                          ;225;AMERICANA;4750.0;-47.333119;-22.73736
SP;AMPARO                             ;84;AMPARO;4753.0;-46.772022;-22.70879
SP;AMÉRICO BRASILIENSE                ;10;AMÉRICO BRASILIENSE;4751.0;-48.11467;-21.728771
SP;AMÉRICO DE CAMPOS                  ;2;AMÉRICO DE CAMPOS;4752.0;-49.735904;-20.298476
SP;ANALÂNDIA                          ;9;ANALÂNDIA;4754.0;-47.661939;-22.128917
SP;ANDRADINA                          ;70;ANDRADINA;4755.0;-51.378568;-20.894761
SP;ANGATUBA                           ;28;ANGATUBA;4756.0;-48.413872;-23.491733
SP;ANHEMBI                            ;7;ANHEMBI;4757.0;-48.133595;-22.792959
SP;ANHUMAS                            ;12;ANHUMAS;4758.0;-51.389542;-22.293414
SP;APARECIDA                          ;25;APARECIDA;4759.0;-45.232496;-22.849509
SP;APARECIDA D´OESTE                  ;5;APARECIDA D´OESTE;;;
SP;APIAÍ                              ;42;APIAÍ;4761.0;-48.844271;-24.510819
SP;ARAMINA                            ;4;ARAMINA;4765.0;-47.787251;-20.088152
SP;ARANDU                             ;1;ARANDU;4766.0;-49.048661;-23.138559
SP;ARAPEÍ                             ;7;ARAPEÍ;4767.0;-44.444127;-22.671744
SP;ARARAQUARA                         ;303;ARARAQUARA;4768.0;-48.178014;-21.784511
SP;ARARAS                             ;95;ARARAS;4769.0;-47.384235;-22.357238
SP;ARAÇARIGUAMA                       ;10;ARAÇARIGUAMA;4762.0;-47.060825;-23.436597
SP;ARAÇATUBA                          ;315;ARAÇATUBA;4763.0;-50.440106;-21.207648
SP;ARAÇOIABA DA SERRA                 ;31;ARAÇOIABA DA SERRA;4764.0;-47.616605;-23.502901
SP;ARCO-ÍRIS                          ;3;ARCO-ÍRIS;4770.0;-50.466018;-21.772797
SP;AREALVA                            ;18;AREALVA;4771.0;-48.913511;-22.031026
SP;AREIAS                             ;5;AREIAS;4772.0;-44.69924;-22.578597
SP;AREIÓPOLIS                         ;10;AREIÓPOLIS;4773.0;-48.668052;-22.667216
SP;ARIRANHA                           ;8;ARIRANHA;4774.0;-48.790418;-21.18716
SP;ARTUR NOGUEIRA                     ;34;ARTUR NOGUEIRA;4775.0;-47.172679;-22.572737
SP;ARUJÁ                              ;54;ARUJÁ;4776.0;-46.319983;-23.396476
SP;ASPÁSIA                            ;1;ASPÁSIA;4777.0;-50.728046;-20.160028
SP;ASSIS                              ;197;ASSIS;4778.0;-50.418307;-22.659957
SP;ATIBAIA                            ;152;ATIBAIA;4779.0;-46.556262;-23.117059
SP;AURIFLAMA                          ;31;AURIFLAMA;4780.0;-50.55719;-20.683621
SP;AVANHANDAVA                        ;12;AVANHANDAVA;4782.0;-49.950893;-21.458416
SP;AVARÉ                              ;162;AVARÉ;4783.0;-48.925052;-23.106732
SP;AVAÍ                               ;5;AVAÍ;4781.0;-49.335596;-22.151409
SP;BADY BASSITT                       ;6;BADY BASSITT;4784.0;-49.4385;-20.919689
SP;BALBINOS                           ;7;BALBINOS;4785.0;-49.361906;-21.896293
SP;BANANAL                            ;3;BANANAL;4787.0;-44.328114;-22.681932
SP;BARBOSA                            ;8;BARBOSA;4789.0;-49.951816;-21.265661
SP;BARIRI                             ;57;BARIRI;4790.0;-48.743828;-22.072955
SP;BARRA BONITA                       ;68;BARRA BONITA;4791.0;-48.558349;-22.490859
SP;BARRA DO CHAPÉU                    ;4;BARRA DO CHAPÉU;4792.0;-49.023784;-24.472203
SP;BARRA DO TURVO                     ;5;BARRA DO TURVO;4793.0;-48.50126;-24.759035
SP;BARRETOS                           ;319;BARRETOS;4794.0;-48.569832;-20.553146
SP;BARRINHA                           ;11;BARRINHA;4795.0;-48.163614;-21.186374
SP;BARUERI                            ;92;BARUERI;4796.0;-46.879042;-23.505689
SP;BARÃO DE ANTONINA                  ;5;BARÃO DE ANTONINA;4788.0;-49.563366;-23.628419
SP;BASTOS                             ;12;BASTOS;4797.0;-50.735695;-21.920984
SP;BATATAIS                           ;47;BATATAIS;4798.0;-47.592149;-20.892867
SP;BAURU                              ;583;BAURU;4799.0;-49.087142;-22.324569
SP;BEBEDOURO                          ;110;BEBEDOURO;4800.0;-48.479083;-20.949077
SP;BERNARDINO DE CAMPOS               ;15;BERNARDINO DE CAMPOS;4802.0;-49.467897;-23.016439
SP;BERTIOGA                           ;45;BERTIOGA;4803.0;-46.139586;-23.848568
SP;BILAC                              ;36;BILAC;4804.0;-50.47464;-21.403962
SP;BIRIGUI                            ;199;BIRIGUI;4805.0;-50.343162;-21.291034
SP;BIRITIBA MIRIM                     ;10;BIRITIBA MIRIM;;;
SP;BOA ESPERANÇA DO SUL               ;9;BOA ESPERANÇA DO SUL;4807.0;-48.390622;-21.991832
SP;BOCAINA                            ;21;BOCAINA;4808.0;-48.523044;-22.136538
SP;BOFETE                             ;14;BOFETE;4809.0;-48.258203;-23.105543
SP;BOITUVA                            ;43;BOITUVA;4810.0;-47.678574;-23.285531
SP;BOM JESUS DOS PERDÕES              ;12;BOM JESUS DOS PERDÕES;4811.0;-46.467474;-23.135579
SP;BORACÉIA                           ;4;BORACÉIA;4814.0;-48.780751;-22.192645
SP;BORBOREMA                          ;21;BORBOREMA;4815.0;-49.074089;-21.621368
SP;BOREBI                             ;4;BOREBI;4816.0;-48.970749;-22.572763
SP;BORÁ                               ;1;BORÁ;4813.0;-50.540919;-22.269627
SP;BOTUCATU                           ;236;BOTUCATU;4817.0;-48.443706;-22.883697
SP;BRAGANÇA PAULISTA                  ;185;BRAGANÇA PAULISTA;4818.0;-46.54188;-22.952681
SP;BRAÚNA                             ;10;BRAÚNA;4819.0;-50.317489;-21.499039
SP;BREJO ALEGRE                       ;5;BREJO ALEGRE;4820.0;-50.186076;-21.165147
SP;BRODOWSKI                          ;1;BRODOWSKI;4821.0;-47.657217;-20.984532
SP;BROTAS                             ;32;BROTAS;4822.0;-48.125115;-22.279476
SP;BURI                               ;16;BURI;4823.0;-48.595811;-23.797689
SP;BURITAMA                           ;32;BURITAMA;4824.0;-50.147494;-21.066064
SP;BURITIZAL                          ;6;BURITIZAL;4825.0;-47.709636;-20.191084
SP;BÁLSAMO                            ;20;BÁLSAMO;4786.0;-49.586487;-20.734843
SP;CABREÚVA                           ;42;CABREÚVA;4827.0;-47.136251;-23.30533
SP;CABRÁLIA PAULISTA                  ;7;CABRÁLIA PAULISTA;4826.0;-49.339337;-22.45756
SP;CACHOEIRA PAULISTA                 ;23;CACHOEIRA PAULISTA;4829.0;-45.015384;-22.666498
SP;CACONDE                            ;26;CACONDE;4830.0;-46.643659;-21.527995
SP;CAFELÂNDIA                         ;29;CAFELÂNDIA;4831.0;-49.609213;-21.803112
SP;CAIABU                             ;3;CAIABU;4832.0;-51.239408;-22.012719
SP;CAIEIRAS                           ;49;CAIEIRAS;4833.0;-46.73974;-23.360729
SP;CAIUÁ                              ;7;CAIUÁ;4834.0;-51.996918;-21.832164
SP;CAJAMAR                            ;39;CAJAMAR;4835.0;-46.878146;-23.355014
SP;CAJATI                             ;1;CAJATI;4836.0;-48.122347;-24.73239
SP;CAJOBI                             ;19;CAJOBI;4837.0;-48.806336;-20.877287
SP;CAJURU                             ;28;CAJURU;4838.0;-47.303022;-21.274934
SP;CAMPINA DO MONTE ALEGRE            ;17;CAMPINA DO MONTE ALEGRE;4839.0;-48.4758;-23.58948
SP;CAMPINAS                           ;1149;CAMPINAS;4840.0;-47.06595;-22.905346
SP;CAMPO LIMPO PAULISTA               ;43;CAMPO LIMPO PAULISTA;4841.0;-46.788919;-23.207791
SP;CAMPOS DO JORDÃO                   ;45;CAMPOS DO JORDÃO;4842.0;-45.583337;-22.729618
SP;CAMPOS NOVOS PAULISTA              ;11;CAMPOS NOVOS PAULISTA;4843.0;-49.998726;-22.601952
SP;CANANÉIA                           ;21;CANANÉIA;4844.0;-47.934074;-25.014428
SP;CANAS                              ;3;CANAS;4845.0;-45.052117;-22.700344
SP;CANITAR                            ;5;CANITAR;4848.0;-49.783947;-23.004014
SP;CAPELA DO ALTO                     ;15;CAPELA DO ALTO;4850.0;-47.738834;-23.468471
SP;CAPIVARI                           ;47;CAPIVARI;4851.0;-47.50715;-22.995144
SP;CAPÃO BONITO                       ;65;CAPÃO BONITO;4849.0;-48.348222;-24.011265
SP;CARAGUATATUBA                      ;86;CARAGUATATUBA;4852.0;-45.412533;-23.612535
SP;CARAPICUÍBA                        ;118;CARAPICUÍBA;4853.0;-46.840676;-23.523471
SP;CARDOSO                            ;27;CARDOSO;4854.0;-49.918322;-20.080031
SP;CASA BRANCA                        ;55;CASA BRANCA;4855.0;-47.085245;-21.77081
SP;CASTILHO                           ;23;CASTILHO;4857.0;-51.488394;-20.868924
SP;CATANDUVA                          ;201;CATANDUVA;4858.0;-48.977015;-21.131381
SP;CATIGUÁ                            ;4;CATIGUÁ;4859.0;-49.06162;-21.051861
SP;CAÇAPAVA                           ;59;CAÇAPAVA;4828.0;-45.707645;-23.099204
SP;CEDRAL                             ;22;CEDRAL;4860.0;-49.266426;-20.900949
SP;CERQUEIRA CÉSAR                    ;11;CERQUEIRA CÉSAR;4861.0;-49.165524;-23.037999
SP;CERQUILHO                          ;35;CERQUILHO;4862.0;-47.745862;-23.166487
SP;CESÁRIO LANGE                      ;10;CESÁRIO LANGE;4863.0;-47.954453;-23.226035
SP;CHARQUEADA                         ;29;CHARQUEADA;4864.0;-47.775468;-22.50958
SP;CHAVANTES                          ;11;CHAVANTES;4865.0;-49.709616;-23.036632
SP;CLEMENTINA                         ;4;CLEMENTINA;4866.0;-50.452476;-21.560447
SP;COLINA                             ;19;COLINA;4867.0;-48.53867;-20.711443
SP;COLÔMBIA                           ;1;COLÔMBIA;4868.0;-48.686468;-20.176771
SP;CONCHAL                            ;16;CONCHAL;4869.0;-47.172927;-22.337512
SP;CONCHAS                            ;24;CONCHAS;4870.0;-48.013391;-23.01543
SP;CORDEIRÓPOLIS                      ;14;CORDEIRÓPOLIS;4871.0;-47.451886;-22.477778
SP;COROADOS                           ;4;COROADOS;4872.0;-50.285937;-21.352082
SP;CORONEL MACEDO                     ;5;CORONEL MACEDO;4873.0;-49.309966;-23.626143
SP;CORUMBATAÍ                         ;2;CORUMBATAÍ;4874.0;-47.621451;-22.221334
SP;COSMORAMA                          ;9;COSMORAMA;4876.0;-49.782747;-20.475472
SP;COSMÓPOLIS                         ;44;COSMÓPOLIS;4875.0;-47.192578;-22.641906
SP;COTIA                              ;120;COTIA;4877.0;-46.91902;-23.602177
SP;CRAVINHOS                          ;26;CRAVINHOS;4878.0;-47.732427;-21.337959
SP;CRISTAIS PAULISTA                  ;7;CRISTAIS PAULISTA;4879.0;-47.420915;-20.403569
SP;CRUZEIRO                           ;61;CRUZEIRO;4881.0;-44.96896;-22.572764
SP;CRUZÁLIA                           ;8;CRUZÁLIA;4880.0;-50.790909;-22.737309
SP;CUBATÃO                            ;37;CUBATÃO;4882.0;-46.423968;-23.891121
SP;CUNHA                              ;13;CUNHA;4883.0;-44.957559;-23.0731
SP;CÁSSIA DOS COQUEIROS               ;8;CÁSSIA DOS COQUEIROS;4856.0;-47.164327;-21.280082
SP;CÂNDIDO MOTA                       ;69;CÂNDIDO MOTA;4846.0;-50.387326;-22.747093
SP;CÂNDIDO RODRIGUES                  ;6;CÂNDIDO RODRIGUES;4847.0;-48.632719;-21.327531
SP;DESCALVADO                         ;46;DESCALVADO;4884.0;-47.618105;-21.900211
SP;DIADEMA                            ;110;DIADEMA;4885.0;-46.62052;-23.681347
SP;DIRCE REIS                         ;6;DIRCE REIS;4886.0;-50.607335;-20.464207
SP;DIVINOLÂNDIA                       ;18;DIVINOLÂNDIA;4887.0;-46.736128;-21.663709
SP;DOBRADA                            ;5;DOBRADA;4888.0;-48.393476;-21.515533
SP;DOIS CÓRREGOS                      ;50;DOIS CÓRREGOS;4889.0;-48.381924;-22.367291
SP;DOLCINÓPOLIS                       ;1;DOLCINÓPOLIS;4890.0;-50.514898;-20.124047
SP;DOURADO                            ;24;DOURADO;4891.0;-48.317823;-22.104436
SP;DRACENA                            ;85;DRACENA;4892.0;-51.535034;-21.484311
SP;DUARTINA                           ;25;DUARTINA;4893.0;-49.408355;-22.414562
SP;DUMONT                             ;3;DUMONT;4894.0;-47.975622;-21.232401
SP;ECHAPORÃ                           ;13;ECHAPORÃ;4895.0;-50.203787;-22.43256
SP;ELDORADO                           ;6;ELDORADO;4896.0;-48.114085;-24.52809
SP;ELIAS FAUSTO                       ;30;ELIAS FAUSTO;4897.0;-47.368153;-23.042822
SP;ELISIÁRIO                          ;7;ELISIÁRIO;4898.0;-49.114594;-21.167754
SP;EMBAÚBA                            ;2;EMBAÚBA;4899.0;-48.832452;-20.979595
SP;EMBU DAS ARTES                     ;55;EMBU DAS ARTES;;;
SP;EMBU-GUAÇU                         ;53;EMBU-GUAÇU;4901.0;-46.813593;-23.829717
SP;EMILIANÓPOLIS                      ;8;EMILIANÓPOLIS;4902.0;-51.483168;-21.831436
SP;ENGENHEIRO COELHO                  ;5;ENGENHEIRO COELHO;4903.0;-47.211045;-22.483573
SP;ESPÍRITO SANTO DO PINHAL           ;65;ESPÍRITO SANTO DO PINHAL;4904.0;-46.74767;-22.190871
SP;ESPÍRITO SANTO DO TURVO            ;9;ESPÍRITO SANTO DO TURVO;4905.0;-49.434119;-22.69254
SP;ESTIVA GERBI                       ;5;ESTIVA GERBI;4906.0;-46.948111;-22.271314
SP;ESTRELA DO NORTE                   ;1;ESTRELA DO NORTE;4908.0;-51.663203;-22.485935
SP;ESTRELA D´OESTE                    ;13;ESTRELA D´OESTE;;;
SP;EUCLIDES DA CUNHA PAULISTA         ;6;EUCLIDES DA CUNHA PAULISTA;4909.0;-52.592779;-22.55452
SP;FARTURA                            ;24;FARTURA;4910.0;-49.512403;-23.391643
SP;FERNANDO PRESTES                   ;19;FERNANDO PRESTES;4912.0;-48.687384;-21.266061
SP;FERNANDÓPOLIS                      ;136;FERNANDÓPOLIS;4911.0;-50.247115;-20.280556
SP;FERNÃO                             ;1;FERNÃO;4913.0;-49.518735;-22.36066
SP;FERRAZ DE VASCONCELOS              ;26;FERRAZ DE VASCONCELOS;4914.0;-46.37097;-23.541056
SP;FLORA RICA                         ;6;FLORA RICA;4915.0;-51.382107;-21.672738
SP;FLOREAL                            ;8;FLOREAL;4916.0;-50.151282;-20.675193
SP;FLORÍNEA                           ;1;FLORÍNEA;;;
SP;FLÓRIDA PAULISTA                   ;15;FLÓRIDA PAULISTA;4917.0;-51.172445;-21.612711
SP;FRANCA                             ;215;FRANCA;4919.0;-47.403861;-20.53523
SP;FRANCISCO MORATO                   ;27;FRANCISCO MORATO;4920.0;-46.744781;-23.279248
SP;FRANCO DA ROCHA                    ;88;FRANCO DA ROCHA;4921.0;-46.729011;-23.322882
SP;GABRIEL MONTEIRO                   ;5;GABRIEL MONTEIRO;4922.0;-50.557321;-21.52941
SP;GARÇA                              ;95;GARÇA;4924.0;-49.654596;-22.212516
SP;GASTÃO VIDIGAL                     ;11;GASTÃO VIDIGAL;4925.0;-50.191183;-20.794776
SP;GAVIÃO PEIXOTO                     ;1;GAVIÃO PEIXOTO;4926.0;-48.49566;-21.836658
SP;GENERAL SALGADO                    ;24;GENERAL SALGADO;4927.0;-50.36397;-20.648458
SP;GETULINA                           ;14;GETULINA;4928.0;-49.931205;-21.796117
SP;GLICÉRIO                           ;11;GLICÉRIO;4929.0;-50.212269;-21.381193
SP;GUAIMBÊ                            ;12;GUAIMBÊ;4931.0;-49.89861;-21.909072
SP;GUAIÇARA                           ;21;GUAIÇARA;4930.0;-49.801287;-21.619537
SP;GUAPIARA                           ;13;GUAPIARA;4934.0;-48.529549;-24.18921
SP;GUAPIAÇU                           ;19;GUAPIAÇU;4933.0;-49.217201;-20.795885
SP;GUARACI                            ;16;GUARACI;4937.0;-48.939107;-20.49766
SP;GUARANI D´OESTE                    ;4;GUARANI D´OESTE;;;
SP;GUARANTÃ                           ;10;GUARANTÃ;4939.0;-49.591351;-21.894195
SP;GUARARAPES                         ;42;GUARARAPES;4940.0;-50.645338;-21.254431
SP;GUARAREMA                          ;31;GUARAREMA;4941.0;-46.036946;-23.411195
SP;GUARATINGUETÁ                      ;81;GUARATINGUETÁ;4942.0;-45.193788;-22.807534
SP;GUARAÇAÍ                           ;23;GUARAÇAÍ;4936.0;-51.211854;-21.029173
SP;GUAREÍ                             ;22;GUAREÍ;4943.0;-48.183715;-23.371359
SP;GUARIBA                            ;7;GUARIBA;4944.0;-48.23158;-21.35938
SP;GUARUJÁ                            ;133;GUARUJÁ;4945.0;-46.257959;-23.988798
SP;GUARULHOS                          ;497;GUARULHOS;4946.0;-46.533347;-23.453758
SP;GUARÁ                              ;18;GUARÁ;4935.0;-47.823626;-20.430162
SP;GUATAPARÁ                          ;12;GUATAPARÁ;4947.0;-48.035588;-21.494444
SP;GUAÍRA                             ;36;GUAÍRA;4932.0;-48.31197;-20.319591
SP;GUZOLÂNDIA                         ;3;GUZOLÂNDIA;4948.0;-50.664505;-20.646679
SP;GÁLIA                              ;9;GÁLIA;4923.0;-49.550356;-22.291846
SP;HERCULÂNDIA                        ;7;HERCULÂNDIA;4949.0;-50.390734;-22.003802
SP;HOLAMBRA                           ;2;HOLAMBRA;4950.0;-47.048694;-22.640513
SP;HORTOLÂNDIA                        ;69;HORTOLÂNDIA;4951.0;-47.214259;-22.852854
SP;IACANGA                            ;49;IACANGA;4952.0;-49.030959;-21.889646
